,Synset,Hypernym
40346,tetri.n.01,unidad_monetaria_giorgiana.n.01
40347,marca.n.02,marca.n.02
40348,marca.n.02,marcador.n.02
40349,marca.n.02,señal.n.02
40350,marca_registrada.n.02,marca.n.02
40351,marca_registrada.n.02,marcador.n.02
40352,marca_registrada.n.02,señal.n.02
40353,metabolito.n.01,substancia.n.07
40354,metabolito.n.01,sustancia.n.07
40355,esperanza.n.02,sensación.n.01
40356,esperanza.n.02,sentimiento.n.01
40357,accidente.n.02,acontecimiento.n.01
40358,accidente.n.02,happening.n.01
40359,accidente.n.02,hecho.n.01
40360,accidente.n.02,suceso.n.01
40361,azar.n.02,acontecimiento.n.01
40362,azar.n.02,happening.n.01
40363,azar.n.02,hecho.n.01
40364,azar.n.02,suceso.n.01
40365,casualidad.n.02,acontecimiento.n.01
40366,casualidad.n.02,happening.n.01
40367,casualidad.n.02,hecho.n.01
40368,casualidad.n.02,suceso.n.01
40369,coincidencia.n.02,acontecimiento.n.01
40370,coincidencia.n.02,happening.n.01
40371,coincidencia.n.02,hecho.n.01
40372,coincidencia.n.02,suceso.n.01
40373,contraargumento.n.01,argumento.n.01
40374,capellán_de_hospital.n.01,capellán.n.01
40375,capellán_de_hospital.n.01,párroco.n.01
40376,unidad_monetaria_haitiana.n.01,unidad_monetaria.n.01
40377,toque.n.04,estilo.n.01
40378,toque.n.04,forma.n.01
40379,cantidad.n.02,abstracción.n.06
40380,cuantía.n.02,abstracción.n.06
40381,medida.n.02,abstracción.n.06
40382,sputnik.n.01,satélite.n.01
40383,canto_de_sirena.n.01,atractivo.n.02
40384,canto_de_sirena.n.01,encanto.n.02
40385,canto_de_sirena.n.01,seducción.n.02
40386,fantasía.n.02,fachada.n.01
40387,imaginación.n.02,fachada.n.01
40388,cruz_patriarcal.n.01,cruz.n.03
40389,hexágono.n.01,polígono.n.01
40390,regalecidae.n.01,malacopterigio.n.01
40391,trachipteridae.n.01,malacopterigio.n.01
40392,fandango.n.01,baile_social.n.01
40393,frío.n.03,temperatura.n.02
40394,dispositivo_de_salida.n.01,dispositivo_periférico.n.01
40395,dispositivo_de_salida.n.01,periférico.n.01
40396,banco_de_sangre.n.01,banco.n.05
40397,extremo.n.04,parte.n.01
40398,extremo.n.04,región.n.01
40399,avanzada.n.01,puesto.n.01
40400,base_extranjera.n.01,puesto.n.01
40401,estación_remota.n.01,puesto.n.01
40402,metadato.n.01,dato.n.01
40403,comedor.n.01,aposento.n.01
40404,comedor.n.01,cuarto.n.01
40405,comedor.n.01,habitación.n.01
40406,comedor.n.01,sala.n.01
40407,Lophius.n.01,peces.n.01
40408,género_Lophius.n.01,peces.n.01
40409,contracción.n.01,boquiabierto.n.01
40410,rictus.n.01,boquiabierto.n.01
40411,asfalto.n.02,mineral.n.01
40412,pepperoni.n.01,salchicha.n.01
40413,helechos.n.01,familia.n.06
40414,primordio.n.01,órgano.n.01
40415,aparador.n.05,armario.n.01
40416,aparador.n.05,vitrina.n.01
40417,unidad_monetaria_holandesa.n.01,unidad_monetaria.n.01
40418,atracción.n.03,calidad.n.01
40419,atracción.n.03,cualidad.n.01
40420,capilla.n.01,templo.n.01
40421,craneotomía.n.01,intervención.n.06
40422,craneotomía.n.01,operación.n.06
40423,santuario.n.01,templo.n.01
40424,control.n.06,influencia.n.01
40425,control.n.06,influjo.n.01
40426,género_phoenicophorium.n.01,monocotiledóneas.n.01
40427,phenicophorium.n.01,monocotiledóneas.n.01
40428,phoenicophorium.n.01,monocotiledóneas.n.01
40429,paso.n.01,decisión.n.01
40430,paso.n.01,determinación.n.01
40431,paso.n.01,resolución.n.01
40432,Castor.n.05,mamíferos.n.01
40433,género_Castor.n.05,mamíferos.n.01
40434,balanza_electrónica.n.01,balanza.n.12
40435,fonación.n.02,comunicación.n.02
40436,voz.n.02,comunicación.n.02
40437,borde.n.03,cara.n.05
40438,borde.n.03,faz.n.05
40439,borde.n.03,lado.n.05
40440,lecanopteris.n.01,helecho.n.01
40441,Fregata.n.01,aves.n.01
40442,género_Fregata.n.01,aves.n.01
40443,nudo_de_autopistas.n.01,cruce.n.01
40444,nuncio.n.01,diplomático.n.01
40445,nuncio_apostólico.n.01,diplomático.n.01
40446,desorden.n.01,desorden.n.01
40447,miconazol.n.01,fungicida.n.01
40448,yunque.n.01,osículo_auditivo.n.01
40449,yunque.n.01,osículos_auditivos.n.01
40450,coste.n.01,gasto.n.01
40451,coste.n.01,gastos.n.01
40452,costo.n.01,gasto.n.01
40453,costo.n.01,gastos.n.01
40454,género_lisiquiton.n.01,monocotiledóneas.n.01
40455,lisiquiton.n.01,monocotiledóneas.n.01
40456,pelea_de_perros.n.01,campeonato.n.01
40457,pelea_de_perros.n.01,certamen.n.01
40458,pelea_de_perros.n.01,competición.n.01
40459,pelea_de_perros.n.01,concurso.n.01
40460,pelea_de_perros.n.01,contienda.n.01
40461,pelea_de_perros.n.01,prueba.n.01
40462,extensión.n.03,medida.n.01
40463,extensión.n.03,tamaño.n.01
40464,autonomía.n.01,independencia.n.01
40465,visita.n.03,encuentro.n.04
40466,visita.n.03,reunión.n.04
40467,bestia.n.03,antipático.n.01
40468,bestia.n.03,desagradable.n.01
40469,bárbaro.n.03,antipático.n.01
40470,bárbaro.n.03,desagradable.n.01
40471,asibilación.n.02,pronunciación.n.01
40472,ojo.n.05,agujero.n.02
40473,ojo.n.05,cavidad.n.02
40474,ojo.n.05,hueco.n.02
40475,ojo.n.05,orificio.n.02
40476,unidad_monetaria_caboverdiana.n.01,unidad_monetaria.n.01
40477,pilluela.n.02,chica.n.01
40478,pilluela.n.02,joven.n.01
40479,pilluela.n.02,jovencita.n.01
40480,pilluela.n.02,muchacha.n.01
40481,pilluela.n.02,mujercita.n.01
40482,pilluela.n.02,niña.n.01
40483,pilluela.n.02,señorita.n.01
40484,Lopholatilus_chamaeleonticeps.n.02,perciforme.n.01
40485,Lopholatilus_chamaeleonticeps.n.02,percóideo.n.01
40486,Lopholatilus_chamaeleonticeps.n.02,pez_percóideo.n.01
40487,blanquillo.n.02,perciforme.n.01
40488,blanquillo.n.02,percóideo.n.01
40489,blanquillo.n.02,pez_percóideo.n.01
40490,quandong.n.02,fruto.n.01
40491,vertebra.n.01,hueso.n.01
40492,abolicionista.n.01,cruzado.n.01
40493,abolicionista.n.01,reformador.n.01
40494,abolicionista.n.01,reformador_social.n.01
40495,abolicionista.n.01,reformista.n.01
40496,emancipador.n.01,cruzado.n.01
40497,emancipador.n.01,reformador.n.01
40498,emancipador.n.01,reformador_social.n.01
40499,emancipador.n.01,reformista.n.01
40500,rompiente.n.01,ola.n.01
40501,rompientes.n.01,ola.n.01
40502,paella.n.01,plato.n.02
40503,linfangitis.n.01,inflamación.n.01
40504,daiquiri_de_fresa.n.01,coctail_de_ron.n.01
40505,daiquiri_de_fresa.n.01,daiquiri.n.01
40506,daiquiri_de_fresa.n.01,daiquirí.n.01
40507,miasis.n.01,infestación.n.01
40508,miasis.n.01,plaga.n.01
40509,unidad_monetaria_ucraniana.n.01,unidad_monetaria.n.01
40510,espectro_ultravioleta.n.01,espectro.n.01
40511,traje_cruzado.n.01,conjunto.n.01
40512,traje_cruzado.n.01,traje.n.01
40513,emisión.n.02,espectáculo.n.03
40514,emisión.n.02,show.n.03
40515,emisión.n.02,teatro.n.03
40516,programa.n.02,espectáculo.n.03
40517,programa.n.02,show.n.03
40518,programa.n.02,teatro.n.03
40519,spitz.n.01,can.n.01
40520,spitz.n.01,perro.n.01
40521,columnea.n.01,arbusto.n.01
40522,columnea.n.01,mata.n.01
40523,androide.n.01,autómata.n.02
40524,androide.n.01,robot.n.02
40525,hombre_mecánico.n.01,autómata.n.02
40526,hombre_mecánico.n.01,robot.n.02
40527,humanoide.n.01,autómata.n.02
40528,humanoide.n.01,robot.n.02
40529,sentido.n.02,idea.n.01
40530,sentido.n.02,pensamiento.n.01
40531,significado.n.02,idea.n.01
40532,significado.n.02,pensamiento.n.01
40533,racionalización.n.01,explicación.n.02
40534,fuente.n.08,publicación.n.01
40535,referencia.n.08,publicación.n.01
40536,determinación.n.03,restricción.n.03
40537,mus.n.01,rodentia.n.01
40538,mus.n.01,roedor.n.01
40539,toallero_de_argolla.n.01,aro.n.02
40540,divisor.n.01,entero.n.01
40541,divisor.n.01,número_entero.n.01
40542,factor.n.01,entero.n.01
40543,factor.n.01,número_entero.n.01
40544,coágulo.n.01,sangre.n.01
40545,loam.n.01,suelo.n.02
40546,loam.n.01,tierra.n.02
40547,K.n.07,ketamina.n.01
40548,green.n.07,ketamina.n.01
40549,honey_oil.n.07,ketamina.n.01
40550,jet.n.07,ketamina.n.01
40551,special_K.n.07,ketamina.n.01
40552,súper_C.n.07,ketamina.n.01
40553,súper_ácido.n.07,ketamina.n.01
40554,valium_de_gato.n.07,ketamina.n.01
40555,innovación.n.02,creación.n.02
40556,invención.n.02,creación.n.02
40557,invento.n.02,creación.n.02
40558,Chlorura_chlorura.n.01,pipilo.n.01
40559,toquí_cola_verde.n.01,pipilo.n.01
40560,mancha_de_tinta.n.01,baldón.n.02
40561,mancha_de_tinta.n.01,churrete.n.02
40562,mancha_de_tinta.n.01,mancha.n.02
40563,mancha_de_tinta.n.01,manchurrón.n.02
40564,mancha_de_tinta.n.01,manchón.n.02
40565,mancha_de_tinta.n.01,tizne.n.02
40566,mancha_de_tinta.n.01,tiznón.n.02
40567,despedida.n.04,conclusión.n.05
40568,despedida.n.04,finalización.n.05
40569,despedida.n.04,terminación.n.05
40570,despido.n.04,conclusión.n.05
40571,despido.n.04,finalización.n.05
40572,despido.n.04,terminación.n.05
40573,pandanus.n.02,árbol.n.01
40574,inversión.n.01,cambio_de_estado.n.01
40575,colección.n.02,publicación.n.01
40576,compendio.n.02,publicación.n.01
40577,evento.n.01,rasgo_psicológico.n.01
40578,crema_de_leche.n.02,producto_lácteo.n.01
40579,compatriota.n.01,ciudadano.n.01
40580,atavío.n.01,cubierta.n.02
40581,indumentaria.n.01,cubierta.n.02
40582,ropa.n.01,cubierta.n.02
40583,vestimenta.n.01,cubierta.n.02
40584,vestuario.n.01,cubierta.n.02
40585,protección.n.01,cubierta.n.02
40586,sialolitiasis.n.01,concreción.n.01
40587,sialolitiasis.n.01,cálculo.n.01
40588,sialolitiasis.n.01,piedra.n.01
40589,anfíbraco.n.01,pie.n.01
40590,conjunto.n.01,indumento.n.01
40591,conjunto.n.01,prenda.n.01
40592,conjunto.n.01,prenda_de_vestir.n.01
40593,conjunto.n.01,ropa.n.01
40594,conjunto.n.01,vestido.n.01
40595,traje.n.01,indumento.n.01
40596,traje.n.01,prenda.n.01
40597,traje.n.01,prenda_de_vestir.n.01
40598,traje.n.01,ropa.n.01
40599,traje.n.01,vestido.n.01
40600,espacio_aéreo.n.01,espacio.n.03
40601,liana.n.01,enredadera.n.01
40602,liana.n.01,trepadora.n.01
40603,película_verde.n.01,película.n.01
40604,película_verde.n.01,producción.n.01
40605,Cracidae.n.01,aves.n.01
40606,familia_Cracidae.n.01,aves.n.01
40607,licencia.n.01,contrato.n.01
40608,modo.n.06,media.n.01
40609,circuito.n.01,circuito.n.01
40610,circuito.n.01,pista.n.01
40611,circuito_de_carreras.n.01,circuito.n.01
40612,circuito_de_carreras.n.01,pista.n.01
40613,encargo.n.06,orden.n.01
40614,encomienda.n.06,orden.n.01
40615,longitud.n.03,extensión.n.02
40616,figura.n.13,maniobra.n.03
40617,lascivia.n.01,sexo.n.01
40618,gorro_de_piel.n.01,sombrero.n.01
40619,sombrero_de_piel.n.01,sombrero.n.01
40620,skiffle.n.01,música_popular.n.01
40621,oveja_merina.n.01,oveja.n.01
40622,periodismo_fotográfico.n.01,medios_periodísticos.n.01
40623,periodismo_fotográfico.n.01,periodismo.n.01
40624,forma.n.09,pan.n.01
40625,6_de_agosto.n.01,festividad__cristiana.n.01
40626,6_de_agosto.n.01,festividad_cristiana.n.01
40627,Transfiguración.n.01,festividad__cristiana.n.01
40628,Transfiguración.n.01,festividad_cristiana.n.01
40629,transfiguración.n.01,festividad__cristiana.n.01
40630,transfiguración.n.01,festividad_cristiana.n.01
40631,género_Dimetrodon.n.01,reptiles.n.01
40632,lillium_auratum.n.01,lirio.n.01
40633,lirio_dorado.n.01,lirio.n.01
40634,vida.n.13,motivación.n.01
40635,vida.n.13,motivo.n.01
40636,vida.n.13,necesidad.n.01
40637,actualidad.n.01,actualidad.n.01
40638,actualidad.n.01,contemporaneidad.n.01
40639,actualidad.n.01,simultaneidad.n.01
40640,contemporaneidad.n.01,actualidad.n.01
40641,contemporaneidad.n.01,contemporaneidad.n.01
40642,contemporaneidad.n.01,simultaneidad.n.01
40643,modernez.n.01,actualidad.n.01
40644,modernez.n.01,contemporaneidad.n.01
40645,modernez.n.01,simultaneidad.n.01
40646,modernidad.n.01,actualidad.n.01
40647,modernidad.n.01,contemporaneidad.n.01
40648,modernidad.n.01,simultaneidad.n.01
40649,salto.n.04,distancia.n.01
40650,banco_de_arena.n.01,bajo.n.08
40651,banco_de_arena.n.01,bajío.n.08
40652,banco_de_arena.n.01,banco.n.08
40653,banco_de_arena.n.01,barra.n.08
40654,comunión.n.02,relación.n.01
40655,dechado.n.01,ideal.n.01
40656,ideal.n.01,ideal.n.01
40657,parangón.n.01,ideal.n.01
40658,perfección.n.01,ideal.n.01
40659,ídolo.n.01,ideal.n.01
40660,chicha.n.02,maíz.n.01
40661,chicha.n.02,whiskey_de_maíz.n.01
40662,chicha.n.02,whisky_de_maíz.n.01
40663,bacteriólisis.n.01,lisis.n.02
40664,cooperación.n.02,costumbre.n.01
40665,cooperación.n.02,hábito.n.01
40666,cooperación.n.02,práctica.n.01
40667,cazador_de_ambulancias.n.01,abogado.n.01
40668,cazador_de_ambulancias.n.01,jurista.n.01
40669,cazador_de_ambulancias.n.01,letrado.n.01
40670,cazador_de_ambulancias.n.01,picapleitos.n.01
40671,circunstancia.n.02,entorno.n.01
40672,circunstancia.n.02,medio.n.01
40673,contexto.n.02,entorno.n.01
40674,contexto.n.02,medio.n.01
40675,reino_animal.n.01,reino.n.05
40676,nefelina.n.01,mineral.n.01
40677,pesadumbre.n.02,melancolía.n.01
40678,pesadumbre.n.02,tristeza.n.01
40679,precipitación.n.02,pendiente.n.02
40680,bergenia.n.01,herbácea.n.01
40681,bergenia.n.01,hierba.n.01
40682,ola.n.07,curva.n.01
40683,onda.n.07,curva.n.01
40684,ondulación.n.07,curva.n.01
40685,residente_temporal.n.01,residente.n.01
40686,trabajo.n.02,ocupación.n.01
40687,Dendrolagus.n.01,mamíferos.n.01
40688,género_Dendrolagus.n.01,mamíferos.n.01
40689,sibilancia.n.01,respiración.n.01
40690,sibilancia.n.01,respiro.n.01
40691,capellán.n.01,clérigo.n.01
40692,capellán.n.01,pastor.n.01
40693,párroco.n.01,clérigo.n.01
40694,párroco.n.01,pastor.n.01
40695,pyrola.n.01,herbácea.n.01
40696,pyrola.n.01,hierba.n.01
40697,cuarta.n.01,camino.n.02
40698,cuarta.n.01,curso.n.02
40699,cuarta.n.01,dirección.n.02
40700,cuarta.n.01,trayectoria.n.02
40701,colección_de_estampillas.n.01,acumulación.n.01
40702,colección_de_estampillas.n.01,colección.n.01
40703,colección_de_estampillas.n.01,conjunto.n.01
40704,colección_de_estampillas.n.01,cúmulo.n.01
40705,colección_de_estampillas.n.01,hatajo.n.01
40706,colección_de_estampillas.n.01,hato.n.01
40707,tallo.n.02,órgano.n.01
40708,tallo.n.02,órgano_vegetal.n.01
40709,20_de_enero.n.01,día.n.03
40710,Procyon.n.02,mamíferos.n.01
40711,género_Procyon.n.02,mamíferos.n.01
40712,leftfield.n.02,posición.n.09
40713,caja.n.05,rectángulo.n.01
40714,piedra.n.01,objeto_natural.n.01
40715,roca.n.01,objeto_natural.n.01
40716,motociclismo.n.01,ciclismo.n.01
40717,juglandales.n.01,plantas.n.01
40718,orden_juglandales.n.01,plantas.n.01
40719,sifting.n.01,separación.n.04
40720,manto.n.01,símbolo.n.01
40721,comprimido.n.02,dosis.n.01
40722,eriogonum.n.01,subarbusto.n.01
40723,fuente.n.03,inspiración.n.01
40724,semilla.n.03,inspiración.n.01
40725,paz.n.02,armonía.n.03
40726,paz.n.02,paz.n.03
40727,Mallophaga.n.01,animales.n.01
40728,orden_Mallophaga.n.01,animales.n.01
40729,punto_y_coma.n.01,signo_de_puntuación.n.02
40730,esbozo.n.01,dibujo.n.02
40731,kniphofia.n.01,herbácea.n.01
40732,kniphofia.n.01,hierba.n.01
40733,juego.n.05,acción.n.02
40734,juego.n.05,actividad.n.02
40735,finca.n.01,cortijo.n.01
40736,finca.n.01,estancia.n.01
40737,finca.n.01,hacienda.n.01
40738,finca.n.01,masía.n.01
40739,granja.n.01,cortijo.n.01
40740,granja.n.01,estancia.n.01
40741,granja.n.01,hacienda.n.01
40742,granja.n.01,masía.n.01
40743,ringlera.n.01,espacio.n.02
40744,grevillea.n.01,arbusto.n.01
40745,grevillea.n.01,mata.n.01
40746,profesor_asistente.n.01,maestro.n.01
40747,profesor_asistente.n.01,profesor.n.01
40748,derecho_de_autodeterminación.n.01,autonomía.n.01
40749,lingüística.n.01,ciencia.n.01
40750,lingüística.n.01,ciencias.n.01
40751,lingüística.n.01,disciplina_científica.n.01
40752,ausencia.n.01,carencia.n.01
40753,ausencia.n.01,deficiencia.n.01
40754,ausencia.n.01,deseo.n.01
40755,ausencia.n.01,escasez.n.01
40756,corredor.n.01,pasaje.n.03
40757,corredor.n.01,paso.n.03
40758,galería.n.01,pasaje.n.03
40759,galería.n.01,paso.n.03
40760,pasillo.n.01,pasaje.n.03
40761,pasillo.n.01,paso.n.03
40762,servicio.n.01,importe.n.03
40763,cancha.n.04,campo.n.02
40764,pista.n.04,campo.n.02
40765,tanatología.n.01,ciencia.n.01
40766,tanatología.n.01,ciencias.n.01
40767,tanatología.n.01,disciplina_científica.n.01
40768,hylobates.n.02,simios_menores.n.01
40769,empetráceas.n.01,dicotiledóneas.n.01
40770,familia_empetráceas.n.01,dicotiledóneas.n.01
40771,letras.n.01,cultura.n.02
40772,Boselaphus.n.01,mamíferos.n.01
40773,género_Boselaphus.n.01,mamíferos.n.01
40774,disfrute.n.05,sexo.n.01
40775,goce.n.05,sexo.n.01
40776,gozo.n.05,sexo.n.01
40777,placer.n.05,sexo.n.01
40778,Condylura.n.01,mamíferos.n.01
40779,género_Condylura.n.01,mamíferos.n.01
40780,condena.n.01,destino.n.01
40781,fin_del_mundo.n.01,destino.n.01
40782,Nothosauria.n.01,animales.n.01
40783,suborden_Nothosauria.n.01,animales.n.01
40784,calor.n.01,energía.n.01
40785,leche.n.04,comida.n.02
40786,leche.n.04,producto_alimenticio.n.02
40787,precondición.n.01,suposición.n.02
40788,precondición.n.01,supuesto.n.02
40789,presuposición.n.01,suposición.n.02
40790,presuposición.n.01,supuesto.n.02
40791,presupuesto.n.01,suposición.n.02
40792,presupuesto.n.01,supuesto.n.02
40793,doble.n.03,alguien.n.01
40794,doble.n.03,alguno.n.01
40795,doble.n.03,alma.n.01
40796,doble.n.03,humano.n.01
40797,doble.n.03,individuo.n.01
40798,doble.n.03,mortal.n.01
40799,doble.n.03,persona.n.01
40800,doble.n.03,ser_humano.n.01
40801,imagen.n.03,alguien.n.01
40802,imagen.n.03,alguno.n.01
40803,imagen.n.03,alma.n.01
40804,imagen.n.03,humano.n.01
40805,imagen.n.03,individuo.n.01
40806,imagen.n.03,mortal.n.01
40807,imagen.n.03,persona.n.01
40808,imagen.n.03,ser_humano.n.01
40809,alcohólico.n.01,bebedor.n.02
40810,borracho.n.01,bebedor.n.02
40811,ebrio.n.01,bebedor.n.02
40812,defensa.n.01,construcción.n.01
40813,defensa.n.01,estructura.n.01
40814,arquitectura.n.01,edificio.n.01
40815,arquitectura.n.01,inmueble.n.01
40816,esperanza.n.02,expectativa.n.01
40817,congreso.n.05,asamblea.n.06
40818,congreso.n.05,reunión.n.06
40819,respiro.n.04,interrupción.n.02
40820,respiro.n.04,paréntesis.n.02
40821,respiro.n.04,pausa.n.02
40822,respiro.n.04,receso.n.02
40823,suspensión.n.04,interrupción.n.02
40824,suspensión.n.04,paréntesis.n.02
40825,suspensión.n.04,pausa.n.02
40826,suspensión.n.04,receso.n.02
40827,plexo.n.01,estructura.n.04
40828,plexo.n.01,estructura_anatómica.n.04
40829,banco_de_datos.n.01,información.n.01
40830,base_de_datos.n.01,información.n.01
40831,autor.n.01,infractor.n.01
40832,instigador.n.01,infractor.n.01
40833,perpetrador.n.01,infractor.n.01
40834,responsable.n.01,infractor.n.01
40835,Meliphagidae.n.01,aves.n.01
40836,familia_Meliphagidae.n.01,aves.n.01
40837,níquel.n.01,elemento_metálico.n.01
40838,níquel.n.01,metal.n.01
40839,papa.n.01,padre.n.01
40840,papa.n.01,papa.n.01
40841,papa.n.01,papá.n.01
40842,papá.n.01,padre.n.01
40843,papá.n.01,papa.n.01
40844,papá.n.01,papá.n.01
40845,masticador_ruidoso.n.01,mascador.n.01
40846,germinación.n.01,crecimiento.n.01
40847,germinación.n.01,desarrollo.n.01
40848,germinación.n.01,maduración.n.01
40849,soledad.n.01,aislamiento.n.01
40850,polvo.n.03,materia.n.01
40851,polvo.n.03,material.n.01
40852,baño_de_sangre.n.01,matanza.n.03
40853,carnicería.n.01,matanza.n.03
40854,derramamiento_de_sangre.n.01,matanza.n.03
40855,matanza.n.01,matanza.n.03
40856,dólar.n.03,moneda.n.01
40857,dólar.n.03,pieza.n.01
40858,aro.n.01,arum.n.02
40859,estepicursor.n.01,arbusto.n.01
40860,estepicursor.n.01,mata.n.01
40861,keteleria.n.01,conífera.n.01
40862,afianzamiento.n.01,entrega.n.04
40863,afianzamiento.n.01,librea.n.04
40864,afianzamiento.n.01,traspaso_legal.n.04
40865,género_taxus.n.01,gimnospermas.n.01
40866,taxus.n.01,gimnospermas.n.01
40867,achimenes.n.01,flor.n.01
40868,densidad_relativa.n.01,densidad.n.01
40869,práctica.n.05,cognición.n.01
40870,práctica.n.05,conocimiento.n.01
40871,práctica.n.05,noesis.n.01
40872,práctica.n.05,saber.n.01
40873,dureza.n.01,dificultad.n.04
40874,enormidad.n.01,dificultad.n.04
40875,leviatán.n.02,criatura_mítica.n.01
40876,leviatán.n.02,monstruo_mítico.n.01
40877,aborto_espontáneo.n.01,aborto.n.01
40878,aborto_espontáneo.n.01,aborto_inducido.n.01
40879,ave.n.01,vertebrado.n.01
40880,aves.n.01,vertebrado.n.01
40881,pájaro.n.01,vertebrado.n.01
40882,almeja.n.02,genitales_femeninos.n.01
40883,almeja.n.02,sexo_femenino.n.01
40884,almeja.n.02,órgano_genital_femenino.n.01
40885,almeja.n.02,órganos_genitales_femeninos.n.01
40886,chichi.n.02,genitales_femeninos.n.01
40887,chichi.n.02,sexo_femenino.n.01
40888,chichi.n.02,órgano_genital_femenino.n.01
40889,chichi.n.02,órganos_genitales_femeninos.n.01
40890,chocho.n.02,genitales_femeninos.n.01
40891,chocho.n.02,sexo_femenino.n.01
40892,chocho.n.02,órgano_genital_femenino.n.01
40893,chocho.n.02,órganos_genitales_femeninos.n.01
40894,conejo.n.02,genitales_femeninos.n.01
40895,conejo.n.02,sexo_femenino.n.01
40896,conejo.n.02,órgano_genital_femenino.n.01
40897,conejo.n.02,órganos_genitales_femeninos.n.01
40898,coño.n.02,genitales_femeninos.n.01
40899,coño.n.02,sexo_femenino.n.01
40900,coño.n.02,órgano_genital_femenino.n.01
40901,coño.n.02,órganos_genitales_femeninos.n.01
40902,patata.n.02,genitales_femeninos.n.01
40903,patata.n.02,sexo_femenino.n.01
40904,patata.n.02,órgano_genital_femenino.n.01
40905,patata.n.02,órganos_genitales_femeninos.n.01
40906,cortejo.n.01,procesión.n.02
40907,base.n.01,información.n.02
40908,evidencia.n.01,información.n.02
40909,fundamento.n.01,información.n.02
40910,definición.n.01,explicación.n.01
40911,embaucador.n.01,estafador.n.01
40912,embaucador.n.01,tramposo.n.01
40913,impostor.n.01,estafador.n.01
40914,impostor.n.01,tramposo.n.01
40915,limosnero.n.01,trabajador_social.n.01
40916,escuela_de_enfermería.n.01,colegio.n.01
40917,escuela_de_enfermería.n.01,escuela.n.01
40918,escuela_de_enfermería.n.01,instituto.n.01
40919,Tyrannus.n.01,aves.n.01
40920,género_Tyrannus.n.01,aves.n.01
40921,trío.n.02,composición.n.01
40922,trío.n.02,obra.n.01
40923,trío.n.02,pieza.n.01
40924,cabezada.n.03,etapa.n.01
40925,cabezada.n.03,periodo.n.01
40926,cabezada.n.03,período.n.01
40927,siesta.n.03,etapa.n.01
40928,siesta.n.03,periodo.n.01
40929,siesta.n.03,período.n.01
40930,sueño.n.03,etapa.n.01
40931,sueño.n.03,periodo.n.01
40932,sueño.n.03,período.n.01
40933,doble_negación.n.02,negativa.n.01
40934,feel.n.01,propiedad.n.02
40935,tacto.n.01,propiedad.n.02
40936,góndola.n.02,barco.n.01
40937,góndola.n.02,bote.n.01
40938,góndola.n.02,embarcación.n.01
40939,boca.n.03,abertura.n.01
40940,boca.n.03,apertura.n.01
40941,boca.n.03,claro.n.01
40942,toponimia.n.01,nomenclatura.n.01
40943,toponimia.n.01,terminología.n.01
40944,topónimo.n.01,nomenclatura.n.01
40945,topónimo.n.01,terminología.n.01
40946,declinación.n.04,reconocimiento.n.03
40947,dibujo_esquemático.n.01,diagrama.n.01
40948,esquema.n.01,diagrama.n.01
40949,esquematismo.n.01,diagrama.n.01
40950,normalización.n.01,circunstancias.n.01
40951,normalización.n.01,condición.n.01
40952,normalización.n.01,situación.n.01
40953,patinaje.n.01,deporte.n.01
40954,convergencia.n.04,conexión.n.01
40955,convergencia.n.04,enlace.n.01
40956,convergencia.n.04,unión.n.01
40957,masa.n.05,cuerpo.n.04
40958,farsa.n.01,disparate.n.01
40959,farsa.n.01,nonsense.n.01
40960,mistificación.n.01,disparate.n.01
40961,mistificación.n.01,nonsense.n.01
40962,bandada_de_gansos.n.01,banda.n.02
40963,agitación.n.02,alteración.n.02
40964,ansiedad.n.02,alteración.n.02
40965,desasosiego.n.02,alteración.n.02
40966,inquietud.n.02,alteración.n.02
40967,coñac.n.01,Brandy.n.01
40968,coñac.n.01,brandy.n.01
40969,homonímia.n.01,palabra.n.01
40970,atención.n.01,trabajo.n.01
40971,ayuda.n.01,trabajo.n.01
40972,cuidado.n.01,trabajo.n.01
40973,cuidados.n.01,trabajo.n.01
40974,espacio.n.05,carácter.n.08
40975,espacio.n.05,grafema.n.08
40976,espacio.n.05,grafía.n.08
40977,dinámica.n.01,mecánica.n.01
40978,movimiento.n.03,cambio.n.03
40979,bacante.n.01,adorador.n.02
40980,pista.n.02,pista_de_esquí.n.01
40981,Botaurus.n.01,aves.n.01
40982,género_Botaurus.n.01,aves.n.01
40983,balanceo.n.01,amplitud.n.05
40984,ericáceas.n.01,ericales.n.01
40985,ericáceas.n.01,orden_ericales.n.01
40986,familia_brezos.n.01,ericales.n.01
40987,familia_brezos.n.01,orden_ericales.n.01
40988,familia_hericáceas.n.01,ericales.n.01
40989,familia_hericáceas.n.01,orden_ericales.n.01
40990,Cobitidae.n.01,peces.n.01
40991,familia_Cobitidae.n.01,peces.n.01
40992,tarsitis.n.01,inflamación.n.01
40993,brazo_muerto.n.02,meandro.n.01
40994,herradura.n.02,meandro.n.01
40995,bono_cupón_cero.n.01,bono.n.02
40996,bono_cupón_cero.n.01,obligación.n.02
40997,bono_cupón_cero.n.01,título_cupón_cero.n.01
40998,mijera.n.01,cereal.n.01
40999,eco.n.03,contestación.n.02
41000,eco.n.03,respuesta.n.02
41001,destino.n.06,consejo.n.06
41002,destino.n.06,guía.n.06
41003,destino.n.06,instrucción.n.06
41004,destino.n.06,orientación.n.06
41005,dirección.n.06,consejo.n.06
41006,dirección.n.06,guía.n.06
